Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Kode Batch,Stok,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai ,TOTAL, PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
28/03/2026,INV.KMS.2600861,DK00385,APOTEK ADA MEDIKA,KF000061,KF00006,1,158,2,Generik,Antihemoroid Suppo (KF) 10's,Dus,J52025W / Okt-27,2,"36,300",,"72,600","218,800","24,068","242,868",Penjualan,ANGGA,
28/03/2026,INV.KMS.2600861,DK00385,APOTEK ADA MEDIKA,SR000032,SR00003,2,0,2,0,"Sodium Chloride 0,9% Infus (Satoria) 500 ml",Botol,2A1A6A050 / Jan-28,20,"7,310",,"146,200",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600862,DK00191,APOTIK PATTENE,PG000142,PG00014,2,80,2,0,Baby Balm 20 gr,Pcs,5063C56707 / Feb-27,12,"23,253",,"279,036","614,284","67,571","681,855",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600862,DK00191,APOTIK PATTENE,PG000132,PG00013,2,34,2,0,Baby Balm 8 gr,Pcs,5093C56701 / Mar-27,12,"9,504",,"114,048",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600862,DK00191,APOTIK PATTENE,SR000032,SR00003,2,0,2,0,"Sodium Chloride 0,9% Infus (Satoria) 500 ml",Botol,2A1A6A050 / Jan-28,20,"7,310",,"146,200",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600862,DK00191,APOTIK PATTENE,PS000011,PS00001,1,20,2,0,Diclofenac Sodium 50 mg (Phapros) 50's,Dus ,86365014 / Okt-29,6,"12,500",,"75,000",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600863,DK00191,APOTIK PATTENE,DV000132,DV00013,2,70,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EJ2196 / Nov-27,3,"34,400",,"103,200","103,200","11,352","114,552",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600864,DK00535,APOTEK NUR AULIA,TW000012,TW00001,2,37,2,0,Tawon Minyak Gosok CC 20 ml,Botol,25021 / Feb-30,3,"21,000",,"63,000","170,430","18,747","189,177",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600864,DK00535,APOTEK NUR AULIA,TW000021,TW00002,1,29,2,0,Tawon Minyak Gosok DD 30 ml,Botol,23111 / Nov-28,3,"28,500",,"85,500",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600864,DK00535,APOTEK NUR AULIA,SR000032,SR00003,2,0,2,0,"Sodium Chloride 0,9% Infus (Satoria) 500 ml",Botol,2A1A6A050 / Jan-28,3,"7,310",,"21,930",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600865,DK00553,APOTEK BUNGA FARMA,GS000022,GS00002,2,35,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 60 ml,Dus,RH4D / Nov-28,3,"56,330",,"168,990","168,990","18,589","187,579",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600866,DK00553,APOTEK BUNGA FARMA,DV000231,DV00023,1,18,2,0,Natur E Advanced Soft Caps 16's,Dus,5EI1950 / Sep-27,2,"36,658",,"73,316","107,690","11,846","119,536",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600866,DK00553,APOTEK BUNGA FARMA,DV000111,DV00011,1,89,2,0,Natur E 100 IU Soft Cap 16's,Dus,5EF1288 / Jun-28,2,"17,187",,"34,374",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600867,DK00524,APOTEK K-24 PERINTIS,KF000352,KF00035,2,43,2,OTC,Batugin Elixir 300 ml,Botol,K51841N / Nov-27,3,"48,268",,"144,804","144,804","15,928","160,732",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600868,DK00557,APOTEK K-24 BULU BULU,HF000021,HF00002,1,155,2,Mengandung Prekursor,Hufagripp BP Sirup 60 ml,Botol,A800285 / Feb-29,4,"17,251",,"69,004","100,636","11,070","111,706",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600868,DK00557,APOTEK K-24 BULU BULU,HF000041,HF00004,1,4,2,Mengandung Prekursor,Hufagripp Pilek Sirup 60 ml,Botol,C600125 / Mei-28,2,"15,816",,"31,632",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600869,DK00557,APOTEK K-24 BULU BULU,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,15,"21,620",,"324,300","324,300","35,673","359,973",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600869,DK00557,APOTEK K-24 BULU BULU,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,1,"21,620",100, - ,, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600870,DK00384,APOTEK HERBAL SEHAT FARMA,CC000052,CC00005,2,10,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,25IA023 / Sep-29,3,"46,750",,"140,250","707,739","77,851","785,590",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600870,DK00384,APOTEK HERBAL SEHAT FARMA,DV000102,DV00010,2,21,2,Mengandung Prekursor,Stop Cold Dragee Tab 60's,Dus,GX5A002 / Jul-27,3,"40,923",,"122,769",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600870,DK00384,APOTEK HERBAL SEHAT FARMA,PM000032,PM00003,2,72,2,Mengandung Prekursor,Pim-Tra-Kol Sirup Cherry 60 ml,Botol,B3510026 / Okt-27,12,"13,125",,"157,500",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600870,DK00384,APOTEK HERBAL SEHAT FARMA,PM000013,PM00001,3,7,2,Mengandung Prekursor,Pim-Tra-Kol Sirup Lemon 60 ml,Botol,B1507009 / Jul-27,12,"13,125",,"157,500",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600870,DK00384,APOTEK HERBAL SEHAT FARMA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,6,"21,620",,"129,720",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600871,DK00384,APOTEK HERBAL SEHAT FARMA,SM000012,SM00001,2,73,2,0,Tolak Angin Cair 12's,Dus,TACD12 / Aug-27,6,"41,500",,"249,000","448,362","49,320","497,682",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600871,DK00384,APOTEK HERBAL SEHAT FARMA,EP000072,EP00007,2,38,2,0,MKP (Cap Lang) 15 ml ,Botol,PN00313 / Nov-30,12,"5,439",,"65,268",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600871,DK00384,APOTEK HERBAL SEHAT FARMA,EP000012,EP00001,2,61,2,0,MKP (Cap Lang) 30 ml ,Botol,PN00517 / Nov-30,12,"9,932",,"119,184",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600871,DK00384,APOTEK HERBAL SEHAT FARMA,CM000082,CM00008,2,0,2,0,OBHC Batuk Berdahak Menthol 100 ml,Botol,5NK160 / Okt-27,1,"14,910",,"14,910",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600872,DK00387,APOTEK BJ FARMA,KF000111,KF00011,1,24,2,Generik,"Clonidine 0,15 mg (KF) 100's",Dus,G51126N / Jul-27,5,"23,000",,"115,000","115,000","12,650","127,650",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600873,DK00038,APOTEK PANAIKANG,SR000032,SR00003,2,0,2,0,"Sodium Chloride 0,9% Infus (Satoria) 500 ml",Botol,2A1A6A050 / Jan-28,5,"7,310",,"36,550","543,469","59,782","603,251",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600873,DK00038,APOTEK PANAIKANG,SM000041,SM00004,1,0,2,0,Tolak Angin Cair Anak 12's,Dus,EA00314 / Jul-27,3,"30,807",,"92,421",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600873,DK00038,APOTEK PANAIKANG,DV000211,DV00021,1,65,2,0,Natur E 300 IU Soft Cap 16's,Dus,4DA0079 / Jan-27,6,"32,003",,"192,018",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600873,DK00038,APOTEK PANAIKANG,DV000051,DV00005,1,63,2,0,Silex Sirup 100 ml,Botol,VE1253 / Mei-27,3,"74,160",,"222,480",, - , - ,Penjualan,ANGGA,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,NU000041,NU00004,1,4,2,0,Omeprazole 20 mg (Nulab) 100's,Dus,2505028 / Mei-27,1,"37,000",,"37,000","224,675","24,714","249,389",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,JJ000031,JJ00003,1,0,2,0,Mylanta Liquid 150 ml,Botol,B14P0142 / Feb-28,1,"39,375",,"39,375",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,TM000122,TM00012,2,41,2,0,Vitamin B Complex IPI 45's,Botol,110075 / Okt-27,4,"5,785",,"23,140",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,NP000381,NP00038,1,11,2,0,Zinc Sulfate 20 mg (Nova) 100's,Dus,2511-04-350 / Nov-27,1,"25,000",,"25,000",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,SL000083,SL00008,3,16,2,0,Metronidazole 500 mg (SLF) 100's,Dus,53546 / Aug-28,1,"26,000",,"26,000",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600874,DK00505,APOTEK SHALIKHA MEDIKA,DV000051,DV00005,1,63,2,0,Silex Sirup 100 ml,Botol,VE1253 / Mei-27,1,"74,160",,"74,160",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600875,DK00234,APOTEK K-24 CENDRAWASIH,KF000111,KF00011,1,24,2,Generik,"Clonidine 0,15 mg (KF) 100's",Dus,G51126N / Jul-27,2,"23,000",,"46,000","184,720","20,319","205,039",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600875,DK00234,APOTEK K-24 CENDRAWASIH,US000021,US00002,1,2,2,0,Freshcare Strong Roll On 10 ml,Pcs,25K06578 / Sep-28,12,"11,560",,"138,720",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600876,DK00228,APOTEK K-24 BTP TAMALANREA,KF000111,KF00011,1,24,2,Generik,"Clonidine 0,15 mg (KF) 100's",Dus,G51126N / Jul-27,5,"23,000",,"115,000","115,000","12,650","127,650",Penjualan,ANGGA,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,NC000052,NC00005,2,35,2,0,Nellco Sp OBH PE Menthol 100 ml,Botol,2085095 / Sep-28,1,"26,117",,"26,117","589,369","64,831","654,200",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,GN000012,GN00001,2,56,2,0,Beruang Minyak Gosok 30 ml,Botol,GBaY / Des-30 ,3,"14,700",,"44,100",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,GN000023,GN00002,3,19,2,0,Beruang Minyak Gosok 120 ml,Botol,GBaY / Des-30,3,"51,750",,"155,250",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,GS000151,GS00015,1,7,2,0,Polident Flavour Free 20 gr,Pcs,9K3K / Mei-28,2,"32,177",,"64,354",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,KF000352,KF00035,2,43,2,OTC,Batugin Elixir 300 ml,Botol,K51841N / Nov-27,2,"48,268",,"96,536",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,GL000032,GL00003,2,116,2,0,Caladine Lotion 95 ml,Botol,I25009 / Sep-27,6,"22,302",,"133,812",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,KF001071,KF00107,1,43,2,Generik,Glimepiride 2 mg (KF) 50's,Dus,I32267J / Sep-27,1,"35,000",,"35,000",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600877,DK00222,APOTEK K-24 TODDOPULI,BM000012,BM00001,2,12,2,0,MBK Silver 12's,Dus,P106IPSS / Sep-32,1,"34,200",,"34,200",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600878,DK00222,APOTEK K-24 TODDOPULI,DV000032,DV00003,2,17,2,0,Vicee Lemon Tab 100's,Dus,JX5A119 / Okt-27,2,"63,688",,"127,376","191,064","21,017","212,081",Penjualan,SYARIF,
30/03/2026,INV.KMS.2600878,DK00222,APOTEK K-24 TODDOPULI,DV000042,DV00004,2,8,2,0,Vicee Orange Tab 100's,Dus,HX5A235 / Sep-27,1,"63,688",,"63,688",, - , - ,Penjualan,SYARIF,
30/03/2026,INV.KMS.2600879,DK00222,APOTEK K-24 TODDOPULI,BF000522,BF00052,2,6,2,Generik,"Betametason Valerate 0,1% Krim (Berno) 5g",Dus,LCN18854 / Des-28,1,"63,750",10,"57,375","57,375","6,311","63,686",Penjualan,SYARIF,
31/03/2026,5494124-01037,SGR0041,PT. Sagara Medika Indonesia,SR000022,SR00002,2,240,1,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6B071 / Feb-28,300,"8,209",,"2,462,700","2,462,700","270,897","2,733,597",Barang Masuk,APJ,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,SH000011,SH00001,1,19,2,0,Imbost Force Kaplet 30's ,Dus,25K0012 / Sep-28,1,"196,188",,"196,188","711,768","78,294","790,062",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,CC000081,CC00008,1,10,2,0,Herocyn 85 gr,Pcs,25ID088 / Sep-29,3,"11,000",,"33,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,CC000091,CC00009,1,37,2,0,Herocyn 150 gr,Pcs,25HD009 / Aug-29,3,"15,300",,"45,900",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,ME000053,ME00005,3,12,2,0,"Dexamethasone 0,5 mg (MEF) 200's",Dus,1508528 / Aug-30,1,"30,000",,"30,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,US000031,US00003,1,15,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,25N08349 / Nov-28,12,"11,560",,"138,720",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,US000182,US00018,2,11,2,0,Freshcare Smash Inhaler Roll On 8 ml,Pcs,25N08907 / Nov-28,12,"11,560",,"138,720",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,PH000051,PH00005,1,3,2,0,Proris Forte Suspensi 50 ml ,Dus,D5E496K / Mei-27,3,"28,080",,"84,240",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600880,LK00070,APOTEK DARMA FARMA,SL000101,SL00010,1,16,2,0,Allopurinol 300 mg (SLF) 100's,Dus,52881 / Mei-28,1,"45,000",,"45,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600881,LK00070,APOTEK DARMA FARMA,PM000013,PM00001,3,7,2,Mengandung Prekursor,Pim-Tra-Kol Sirup Lemon 60 ml,Botol,B1507009 / Jul-27,3,"13,125",,"39,375","285,343","31,388","316,731",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600881,LK00070,APOTEK DARMA FARMA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,6,"21,620",,"129,720",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600881,LK00070,APOTEK DARMA FARMA,HF000041,HF00004,1,4,2,Mengandung Prekursor,Hufagripp Pilek Sirup 60 ml,Botol,C600125 / Mei-28,3,"15,816",,"47,448",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600881,LK00070,APOTEK DARMA FARMA,DV000132,DV00013,2,70,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EJ2196 / Nov-27,2,"34,400",,"68,800",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600882,LK00070,APOTEK DARMA FARMA,PG000062,PG00006,2,28,2,OOT,Vicks Formula 44 Dewasa 27 ml,Botol,51906298B1 / Jul-27,3,"10,307",,"30,921","169,593","18,655","188,248",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600882,LK00070,APOTEK DARMA FARMA,PG000072,PG00007,2,118,2,OOT,Vicks Formula 44 Dewasa 54 ml,Botol,52146298A1 / Aug-27,4,"19,097",,"76,388",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600882,LK00070,APOTEK DARMA FARMA,PG000081,PG00008,1,7,2,OOT,Vicks Formula 44 Dewasa 100 ml,Botol,51756298C1 / Jun-27,2,"31,142",,"62,284",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,US000031,US00003,1,15,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,25N08349 / Nov-28,8,"11,560",,"92,480","701,205","77,133","778,338",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,DV000401,DV00040,1,76,2,0,Natur E White 32's ,Dus,5EE1026 / Mei-27,1,"81,715",,"81,715",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,TJ000031,TJ00003,1,3,2,0,Madu TJ Murni 500 gr ,Botol,25M07838 / Okt-29,2,"57,500",,"115,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,DV000062,DV00006,2,7,2,0,Vicee Grape Tab 100's,Dus,FX5A119 / Jun-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,DV000072,DV00007,2,29,2,0,Vicee Strawbery Tab 100's,Dus,KX5A298 / Nov-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,EP000121,EP00012,1,2,2,0,GPU Cair Sereh 100 ml,Botol,PC02706 / Jul-30,3,"21,764",,"65,292",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,NU000041,NU00004,1,4,2,0,Omeprazole 20 mg (Nulab) 100's,Dus,2505028 / Mei-27,3,"37,000",,"111,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,EL000111,EL00011,1,8,2,0,Caviplex Kaplet 100's,Dus,F1460479 / Mar-28,1,"73,500",,"73,500",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600883,DK00346,APOTEK DELIMA,MF000011,MF00001,1,0,2,0,Betadine Solutio 5 ml,Botol,DB25031 / Mar-29,6,"5,807",,"34,842",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,EL000092,EL00009,2,25,2,0,"Erlamycetin Salep Mata 3,5 gr",Tube ,0.0460131 / Jun-29,4,"12,000",,"48,000","335,390","36,893","372,283",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,CC000102,CC00010,2,59,2,0,Herocyn Baby 100 gr,Pcs,25GK271 / Jul-29,5,"7,500",,"37,500",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,SE000021,SE00002,1,40,2,0,Plossa Citrus Herbal 10 ml,Pcs,005A25 / Jan-27,6,"10,000",,"60,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,DV000202,DV00020,2,59,2,0,Natur E 100 IU Soft Cap 32's,Dus,5EF1231 / Jun-28,2,"29,740",,"59,480",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,PG000132,PG00013,2,34,2,0,Baby Balm 8 gr,Pcs,5093C56701 / Mar-27,6,"9,504",,"57,024",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,SE000041,SE00004,1,24,2,0,Plossa Blue Mountain 10 ml,Pcs,004D25 / Apr-27,3,"10,000",,"30,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,EL000071,EL00007,1,193,2,0,Ambroxol Sirup (Erela) 60 ml,Botol,S2960127 / Okt-27,2,"6,325",,"12,650",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600884,DK00346,APOTEK DELIMA,EP000281,EP00028,1,17,2,0,Norit Tab 40's ,Dus,PK00271 / Apr-30,2,"15,368",,"30,736",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600885,DK00346,APOTEK DELIMA,HF000021,HF00002,1,155,2,Mengandung Prekursor,Hufagripp BP Sirup 60 ml,Botol,A800285 / Feb-29,5,"17,251",,"86,255","159,694","17,566","177,260",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600885,DK00346,APOTEK DELIMA,DV000362,DV00036,2,47,2,Mengandung Prekursor,Decolsin Caps 100's,Dus,25035002 / Mar-28,1,"73,439",,"73,439",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600886,DK00346,APOTEK DELIMA,PG000043,PG00004,3,20,2,OOT,Vicks Formula 44 Anak Strawberry 27 ml,Botol,51986298H1 / Jul-27,3,"11,440",,"34,320","34,320","3,775","38,095",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600887,DK00387,APOTEK BJ FARMA,SR000022,SR00002,2,240,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6B071 / Feb-28,40,"8,209",,"328,360","328,360","36,120","364,480",Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,NC000041,NC00004,1,13,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8034071 / Nov-28,3,"6,000",,"18,000","397,501","43,725","441,226",Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,KF000041,KF00004,1,4,2,Generik,Amlodipine 10 mg (KF) 50's,Dus,H51234N / Aug-27,1,"25,000",25,"18,750",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,MU000062,MU00006,2,19,2,0,Salbutamol 4 mg (MUS) 100's,Dus,2507096 / Jul-27,1,"17,250",,"17,250",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,GS000041,GS00004,1,0,2,0,Panadol Extra 100's,Dus,9J8Y / Mei-28,1,"110,931",,"110,931",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,DV000401,DV00040,1,76,2,0,Natur E White 32's ,Dus,5EE1026 / Mei-27,2,"81,715",,"163,430",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,BM000021,BM00002,1,7,2,0,MBK Putih 12's,Dus,P084IPPS / Sep-32,1,"23,940",,"23,940",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,CC000071,CC00007,1,5,2,0,Herocyn 50 gr,Pcs,25HD125 / Aug-29,2,"7,300",,"14,600",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600888,DK00579,APOTEK RnA,CC000091,CC00009,1,37,2,0,Herocyn 150 gr,Pcs,25HD009 / Aug-29,2,"15,300",,"30,600",, - , - ,Penjualan,SYARIF,
31/03/2026,INV.KMS.2600889,DK00238,APOTEK NEW CAHAYA,KF000352,KF00035,2,43,2,OTC,Batugin Elixir 300 ml,Botol,K51841N / Nov-27,20,"48,268",,"965,360","965,360","106,190","1,071,550",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600890,DK00059,APOTIK ANTANG RAYA FARMA,SR000022,SR00002,2,240,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6B071 / Feb-28,20,"8,209",,"164,180","164,180","18,060","182,240",Penjualan,SYARIF,
31/03/2026,INV.KMS.2600891,DK00553,APOTEK BUNGA FARMA,KF000111,KF00011,1,24,2,Generik,"Clonidine 0,15 mg (KF) 100's",Dus,G51126N / Jul-27,2,"23,000",,"46,000","204,500","22,495","226,995",Penjualan,ANGGA,
31/03/2026,INV.KMS.2600891,DK00553,APOTEK BUNGA FARMA,CC000081,CC00008,1,10,2,0,Herocyn 85 gr,Pcs,25ID088 / Sep-29,5,"11,000",,"55,000",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600891,DK00553,APOTEK BUNGA FARMA,GN000023,GN00002,3,19,2,0,Beruang Minyak Gosok 120 ml,Botol,GBaY / Des-30,2,"51,750",,"103,500",, - , - ,Penjualan,ANGGA,
31/03/2026,INV.KMS.2600892,DK00553,APOTEK BUNGA FARMA,PG000072,PG00007,2,118,2,OOT,Vicks Formula 44 Dewasa 54 ml,Botol,52146298A1 / Aug-27,5,"19,097",,"95,485","95,485","10,503","105,988",Penjualan,ANGGA,
