Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Stock,Kode Batch,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai , TOTAL , PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,SL000061,SL00006,,1,2,0,Allopurinol 100 mg (SLF) 100's ,Dus,61070 / Jan-28,1," 23,000 ",," 23,000 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,EP000091,EP00009,,1,2,0,Balsem Aktiv 40 gr,Pcs,PE00554 / Mei-30,3," 15,225 ",," 45,675 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,EP000092,EP00009,,2,2,0,Balsem Aktiv 40 gr,Pcs,PE00854 / Mei-30,2," 15,225 ",," 30,450 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,IK000031,IK00003,,1,2,0,Lactulax Sirup 60 ml ,Botol,L25003A / Nov-27,1," 51,000 ",," 51,000 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,EP000121,EP00012,,1,2,0,GPU Cair Sereh 100 ml,Botol,PD05805 / Sep-30,2," 25,410 ",," 50,820 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,EP000412,EP00041,,2,2,0,Kool Fever Anak 12's,Dus ,XXXXX / Des-28,1," 80,640 ",," 80,640 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,EP000292,EP00029,,2,2,0,Minyak Gandapura 30 ml,Botol,HR01204 / Mar-31,2," 8,463 ",," 16,926 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602452,DK00346,APOTEK DELIMA,SE000041,SE00004,,1,2,0,Plossa Blue Mountain 10 ml,Pcs,020C6 / Mar-28,3," 10,000 ",," 30,000 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602453,DK00346,APOTEK DELIMA,KF001441,KF00144,,1,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,2," 33,190 ",," 66,380 "," 103,676 "," 11,404 "," 115,080 ",Penjualan,ANGGA,
21/07/2026,INV.KMS.2602453,DK00346,APOTEK DELIMA,EP000281,EP00028,,1,2,0,Norit Tab 40's ,Dus,PT00171 / Jun-30,2," 18,648 ",," 37,296 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,KF001441,KF00144,,1,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,4," 33,190 ",," 132,760 "," 1,202,542 "," 132,280 "," 1,334,822 ",Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,KF001421,KF00142,,1,2,Generik,"Betametason 0,1% Krim (KF) 5g @25 Tube",Dus,K52217W / Nov-27,4," 63,750 ",," 255,000 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,EP000412,EP00041,,2,2,0,Kool Fever Anak 12's,Dus ,XXXXX / Des-28,3," 80,640 ",," 241,920 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,EP000401,EP00040,,1,2,0,Kool Fever Bayi 12's,Dus ,XXXXX / Sep-28,3," 61,536 ",," 184,608 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,EP000421,EP00042,,1,2,0,Kool Fever Dewasa 6's,Dus ,XXXXX / Jan-29,3," 44,418 ",," 133,254 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602454,DK00001,APOTEK AL VARAN FARMA,KF001431,KF00143,,1,2,Generik,Ketoconazole 2% Krim (KF) 10g @25 Tube,Dus,B60247W / Feb-28,2," 127,500 ",," 255,000 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,NP000381,NP00038,,1,2,0,Zinc Sulfate 20 mg (Nova) 100's,Dus,2512-06-350 / Des-27,2," 25,000 ",," 50,000 "," 219,625 "," 24,159 "," 243,784 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,ME000051,ME00005,,1,2,0,"Dexamethasone 0,5 mg (MEF) 200's",Dus,1508527 / Aug-30,1," 30,000 ",," 30,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,PM000101,PM00010,,1,2,0,Vitamin B Complex 180 mg (PIM) 100's,Dus,24604205 / Apr-28,1," 12,500 ",," 12,500 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,EX000051,EX00005,,1,2,0,Domperidone Sirup (Erlimpex) 60 ml,Botol,S.23260018 / Mar-28,5," 5,000 ",," 25,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,EL000071,EL00007,,1,2,0,Ambroxol Sirup (Erela) 60 ml,Botol,S2960127 / Okt-27,5," 6,325 ",," 31,625 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,MP000021,MP00002,,1,2,0,Zinc Sulfate Sirup (Mepro) 60 ml,Botol,E5L202 / Nov-27,3," 6,500 ",," 19,500 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,EL000062,EL00006,,2,2,0,Antasida Suspensi (Erela) 60 ml ,Botol,S.2361104 / Mei-28,3," 5,000 ",," 15,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602455,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,EL000091,EL00009,,1,2,0,"Erlamycetin Salep Mata 3,5 gr",Tube ,0.0460131 / Jun-29,3," 12,000 ",," 36,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602456,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,RM000121,RM00012,,1,2,0,Amlodipine Besilate 10 mg (Rama) 100's,Dus,T12005BE / Des-27,3," 15,554 ",," 46,662 "," 113,322 "," 12,465 "," 125,787 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602456,DK00288,APOTEK TELEKOMEDIKA HEALTH CENTER RATULANGI,RM000151,RM00015,,1,2,0,Amlodipine Besilate 5 mg (Rama) 100's,Dus,T01160BF / Feb-29,5," 13,332 ",," 66,660 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602457,DK00290,APOTEK MAPALA MEDICAL CENTER,IF000181,IF00018,,1,2,0,Cefadroxil Sirup Kering (Ifars) 60 ml,Botol,SF00K / Sep-28,10," 8,050 ",," 80,500 "," 348,000 "," 38,280 "," 386,280 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602457,DK00290,APOTEK MAPALA MEDICAL CENTER,MP000021,MP00002,,1,2,0,Zinc Sulfate Sirup (Mepro) 60 ml,Botol,E5L202 / Nov-27,10," 6,500 ",," 65,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602457,DK00290,APOTEK MAPALA MEDICAL CENTER,PM000041,PM00004,,1,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,20," 4,000 ",," 80,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602457,DK00290,APOTEK MAPALA MEDICAL CENTER,IF000171,IF00017,,1,2,0,Cetirizine Sirup (Ifars) 60 ml,Botol,SM008 / Sep-29,10," 6,000 ",," 60,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602457,DK00290,APOTEK MAPALA MEDICAL CENTER,PS000011,PS00001,,1,2,0,Diclofenac Sodium 50 mg (Phapros) 50's,Dus ,96365002 / Mar-30,5," 12,500 ",," 62,500 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602458,DK00186,APOTEK RANNU,PM000041,PM00004,,1,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,5," 4,000 ",," 20,000 "," 106,075 "," 11,668 "," 117,743 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602458,DK00186,APOTEK RANNU,NP000241,NP00024,,1,2,0,Ibuprofen 200 mg (Nova) 100's,Dus,241201177 / Des-27,1," 23,575 ",," 23,575 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602458,DK00186,APOTEK RANNU,EX000051,EX00005,,1,2,0,Domperidone Sirup (Erlimpex) 60 ml,Botol,S.23260018 / Mar-28,5," 5,000 ",," 25,000 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602458,DK00186,APOTEK RANNU,KF000371,KF00037,,1,2,OTC,Bedak Salisil 2% 60gr,Pot,D60155S / Apr-31,5," 7,500 ",," 37,500 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602459,DK00186,APOTEK RANNU,KF000711,KF00071,,1,2,Ethical,Nitrokaf Retard (KF) 100's,Dus,J51732N / Okt-27,1," 264,450 ",10," 238,005 "," 238,005 "," 26,181 "," 264,186 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602460,DK00333,APOTEK ANUGERAH SEJATI ,HP000041,HP00004,,1,2,0,Ibuprofen Sirup (Holi) 60 ml,Botol,2508085 / Aug-28,4," 6,000 ",," 24,000 "," 176,646 "," 19,431 "," 196,077 ",Penjualan,SYARIF,
21/07/2026,INV.KMS.2602460,DK00333,APOTEK ANUGERAH SEJATI ,GS000181,GS00018,,1,2,0,Scott's Emulsion Original 400 ml,Botol ,6OB001 / Feb-28,2," 76,323 ",," 152,646 ",, - , - ,Penjualan,SYARIF,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,NU000011,NU00001,,1,2,0,Cetirizine HCl 10 mg (Nulab) 100's,Dus,2601180 / Jan-28,1," 28,500 ",," 28,500 "," 404,475 "," 44,492 "," 448,967 ",Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,KF001441,KF00144,,1,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,1," 33,190 ",," 33,190 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,SH000021,SH00002,,1,2,0,Imbost Force Kids Sirup 60 ml,Botol,25A0264 / Feb-27,2," 64,198 ",," 128,396 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,KF001331,KF00133,,1,2,Generik,Permethrin 5% Krim (KF) 10g,Dus,E50890W / Mei-27,3," 20,347 ",," 61,041 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,SM000012,SM00001,,2,2,0,Tolak Angin Cair 12's,Dus,EL50043 / Jan-28,2," 43,974 ",," 87,948 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,NC000031,NC00003,,1,2,0,Bedak Salicyl Menthol (Nellco) 60gr,Pot,8026003 / Jun-30,3," 7,150 ",," 21,450 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,NC000041,NC00004,,1,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8035012 / Mar-29,3," 7,150 ",," 21,450 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602461,DK00248,APOTEK PAJJAIANG FARMA,KF000371,KF00037,,1,2,OTC,Bedak Salisil 2% 60gr,Pot,D60155S / Apr-31,3," 7,500 ",," 22,500 ",, - , - ,Penjualan,ANGGA,
21/07/2026,INV.KMS.2602462,DK00292,APOTEK PINTU DUA,KF000061,KF00006,,1,2,Generik,Antihemoroid Suppo (KF) 10's,Dus,J52025W / Okt-27,4," 47,300 ",," 189,200 "," 252,888 "," 27,818 "," 280,706 ",Penjualan,ANGGA,
21/07/2026,INV.KMS.2602462,DK00292,APOTEK PINTU DUA,DV000061,DV00006,,1,2,0,Vicee Grape Tab 100's,Dus,KX5A328 / Nov-27,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602463,DK00507,APOTEK BERKAT REJEKI,KF000481,KF00048,,1,2,OTC,Bedak Marcks Creme 40gr,Pot,H50579S / Aug-30,12," 18,165 ",," 217,980 "," 1,089,900 "," 119,889 "," 1,209,789 ",Penjualan,ANGGA,
22/07/2026,INV.KMS.2602463,DK00507,APOTEK BERKAT REJEKI,KF000651,KF00065,,1,2,OTC,Bedak Marcks Invisible 40gr,Pot,H50600S / Aug-30,12," 18,165 ",," 217,980 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602463,DK00507,APOTEK BERKAT REJEKI,KF000501,KF00050,,1,2,OTC,Bedak Marcks Natural Beige 40gr,Pot,K50848S / Nov-30,12," 18,165 ",," 217,980 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602463,DK00507,APOTEK BERKAT REJEKI,KF000471,KF00047,,1,2,OTC,Bedak Marcks Putih 40gr,Pot,K50843S / Nov-30,12," 18,165 ",," 217,980 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602463,DK00507,APOTEK BERKAT REJEKI,KF000491,KF00049,,1,2,OTC,Bedak Marcks Rose 40gr,Pot,H50619S / Aug-30,12," 18,165 ",," 217,980 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,EP000412,EP00041,,2,2,0,Kool Fever Anak 12's,Dus ,XXXXX / Des-28,1," 80,640 ",," 80,640 "," 262,828 "," 28,911 "," 291,739 ",Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,HJ000102,HJ00010,,2,2,0,Ranitidine HCl 150 mg (HJ) NEW 200's,Dus,TRNTC56718 / Nov-27,1," 42,500 ",," 42,500 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,NP000301,NP00030,,1,2,0,Metronidazole 500 mg (Nova) 100's,Dus,2507-111-29 / Jul-27,1," 30,188 ",," 30,188 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,NP000431,NP00043,,1,2,0,Mefenamic Acid 500 mg (Nova) 100's,Dus,2604-10-120 / Apr-28,1," 25,000 ",," 25,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,KL000011,KL00001,,1,2,0,Bioplacenton Jelly 15 gr,Tube ,KCBPCA55250 / Sep-27,2," 30,000 ",," 60,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602464,DK00248,APOTEK PAJJAIANG FARMA,BF000551,BF00055,,1,2,0,Methylprednisolone 4 mg (Berno) 100's,Dus,TPM06354 / Nov-27,1," 49,000 ",50," 24,500 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602465,DK00336,RSIA CAHAYA MEDIKA,PM000101,PM00010,,1,2,0,Vitamin B Complex 180 mg (PIM) 100's,Dus,24604205 / Apr-28,90," 12,500 ",," 1,125,000 "," 1,305,000 "," 143,550 "," 1,448,550 ",Penjualan,ANGGA,
22/07/2026,INV.KMS.2602465,DK00336,RSIA CAHAYA MEDIKA,EX000051,EX00005,,1,2,0,Domperidone Sirup (Erlimpex) 60 ml,Botol,S.23260018 / Mar-28,20," 5,000 ",," 100,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602465,DK00336,RSIA CAHAYA MEDIKA,PM000041,PM00004,,1,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,20," 4,000 ",," 80,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602466,DK00501,APOTEK ALAM PANCIRO,CB000011,CB00001,,1,2,0,GOM Borax Gliserin 10% (CITO) 8 ml,Botol,Y01112 / Nov-28,5," 3,750 ",," 18,750 "," 189,940 "," 20,893 "," 210,833 ",Penjualan,SYARIF,
22/07/2026,INV.KMS.2602466,DK00501,APOTEK ALAM PANCIRO,AF000211,AF00021,,1,2,0,Gentian Violet 1% (AFI) 10 ml,Botol,E16516 / Mei-28,5," 3,750 ",," 18,750 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602466,DK00501,APOTEK ALAM PANCIRO,DV000051,DV00005,,1,2,0,Silex Sirup 100 ml,Botol,VE1253 / Mei-27,2," 76,220 ",," 152,440 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602467,DK00132,APOTEK PERRENIAL,DV000491,DV00049,,1,2,0,Decolgen PE Tab 100's,Dus,26035431 / Feb-28,1," 54,590 ",," 54,590 "," 267,090 "," 29,380 "," 296,470 ",Penjualan,ANGGA,
22/07/2026,INV.KMS.2602467,DK00132,APOTEK PERRENIAL,NP000431,NP00043,,1,2,0,Mefenamic Acid 500 mg (Nova) 100's,Dus,2604-10-120 / Apr-28,5," 25,000 ",," 125,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602467,DK00132,APOTEK PERRENIAL,TR000093,TR00009,,3,2,0,Ibuprofen 400 mg (Triman) 100's,Dus,B26110 / Feb-28,2," 28,750 ",," 57,500 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602467,DK00132,APOTEK PERRENIAL,ME000051,ME00005,,1,2,0,"Dexamethasone 0,5 mg (MEF) 200's",Dus,1508527 / Aug-30,1," 30,000 ",," 30,000 ",, - , - ,Penjualan,ANGGA,
22/07/2026,INV.KMS.2602468,DK00501,APOTEK ALAM PANCIRO,KF000521,KF00052,,1,2,OTC,Bedak Marcks Active Creme 20 gr,Pot,J50790S / Okt-30,3," 23,700 ",5," 67,545 "," 337,725 "," 37,150 "," 374,875 ",Penjualan,SYARIF,
22/07/2026,INV.KMS.2602468,DK00501,APOTEK ALAM PANCIRO,KF000631,KF00063,,1,2,OTC,Bedak Marcks Active Invisible 20 gr,Pot,A30274S / Jan-28,3," 23,700 ",5," 67,545 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602468,DK00501,APOTEK ALAM PANCIRO,KF000511,KF00051,,1,2,OTC,Bedak Marcks Active Natural Beige 20 gr,Pot,F30873S / Jun-28,3," 23,700 ",5," 67,545 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602468,DK00501,APOTEK ALAM PANCIRO,KF000621,KF00062,,1,2,OTC,Bedak Marcks Active Pink 20 gr,Pot,I21404S / Sep-27,3," 23,700 ",5," 67,545 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602468,DK00501,APOTEK ALAM PANCIRO,KF000641,KF00064,,1,2,OTC,Bedak Marcks Active Putih 20 gr,Pot,L21933S / Des-27,3," 23,700 ",5," 67,545 ",, - , - ,Penjualan,SYARIF,
22/07/2026,INV.KMS.2602469,DK00024,APOTEK KHAL MEDIKA,SH000011,SH00001,,1,2,0,Imbost Force Kaplet 30's ,Dus,26A0100 / Feb-28,1," 196,188 ",," 196,188 "," 196,188 "," 21,581 "," 217,769 ",Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,PM000022,PM00002,,2,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05601104 / Jan-30,64," 20,900 ",5," 1,270,720 "," 1,953,360 "," 214,870 "," 2,168,230 ",Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,EL000062,EL00006,,2,2,0,Antasida Suspensi (Erela) 60 ml ,Botol,S.2361104 / Mei-28,30," 5,000 ",," 150,000 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,MU000041,MU00004,,1,2,0,Salbutamol 2 mg (MUS) 100's,Dus,2601041 / Jan-28,3," 13,800 ",," 41,400 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,NP000381,NP00038,,1,2,0,Zinc Sulfate 20 mg (Nova) 100's,Dus,2512-06-350 / Des-27,1," 25,000 ",," 25,000 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,HP000091,HP00009,,1,2,0,Cotrimoxazole Suspensi (Holi) 60 ml,Botol,2507058 / Jul-28,20," 5,000 ",," 100,000 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,JJ000041,JJ00004,,1,2,0,Combantrin Sirup Rasa Jeruk 10 ml,Botol,NK2113 / Okt-28,20," 18,312 ",," 366,240 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602470,DK00336,RSIA CAHAYA MEDIKA,JJ000041,JJ00004,,1,2,0,Combantrin Sirup Rasa Jeruk 10 ml,Botol,NK2113 / Okt-28,-20," 18,312 ",," (366,240)"," (366,240)"," (40,286)"," (406,526)",Penjualan,ANGGA,RETUR SALAH INPUT
23/07/2026,INV.KMS.2602471,DK00333,APOTEK ANUGERAH SEJATI ,KF000661,KF00066,,1,2,Generik,Azithromycin 500 mg (KF) 20's,Dus,G51932J / Jul-27,3," 68,659 ",," 205,977 "," 310,849 "," 34,193 "," 345,042 ",Penjualan,SYARIF,
23/07/2026,INV.KMS.2602471,DK00333,APOTEK ANUGERAH SEJATI ,AA000011,AA00001,,1,2,0,Madu Vitabumin 130 ml,Botol,25092602 / Okt-27,2," 52,436 ",," 104,872 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602472,DK00333,APOTEK ANUGERAH SEJATI ,DV000481,DV00048,,1,2,Mengandung Prekursor,Paratusin DMP Sirup 60 ml,Botol,6FC0514 / Mar-28,12," 33,000 ",," 396,000 "," 396,000 "," 43,560 "," 439,560 ",Penjualan,SYARIF,
23/07/2026,INV.KMS.2602473,DK00520,APOTEK ASSYIFA MEDIKA 2,KF000481,KF00048,,1,2,OTC,Bedak Marcks Creme 40gr,Pot,H50579S / Aug-30,3," 18,165 ",," 54,495 "," 546,249 "," 60,087 "," 606,336 ",Penjualan,ANGGA,
23/07/2026,INV.KMS.2602473,DK00520,APOTEK ASSYIFA MEDIKA 2,MC000011,MC00001,,1,2,0,Sangobion Caps 250's,Dus,L0792178 / Aug-27,1," 471,750 ",," 471,750 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602473,DK00520,APOTEK ASSYIFA MEDIKA 2,EP000381,EP00038,,1,2,0,MKP Roll On (Cap Lang) 15 ml,Botol,PC00212 / Jul-30,3," 6,668 ",," 20,004 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602474,DK00228,APOTEK K-24 BTP TAMALANREA,KF000711,KF00071,,1,2,Ethical,Nitrokaf Retard (KF) 100's,Dus,J51732N / Okt-27,2," 264,450 ",10," 476,010 "," 476,010 "," 52,361 "," 528,371 ",Penjualan,ANGGA,
23/07/2026,INV.KMS.2602475,DK00292,APOTEK PINTU DUA,TR000093,TR00009,,3,2,0,Ibuprofen 400 mg (Triman) 100's,Dus,B26110 / Feb-28,5," 28,750 ",," 143,750 "," 428,216 "," 47,104 "," 475,320 ",Penjualan,ANGGA,
23/07/2026,INV.KMS.2602475,DK00292,APOTEK PINTU DUA,GS000201,GS00020,,1,2,0,Polident Adhesive Fresh Mint 60 gr,Pcs,BG5T / Mei-28,2," 77,271 ",," 154,542 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602475,DK00292,APOTEK PINTU DUA,US000141,US00014,,1,2,0,Hot in Cream Tube Strong 60 gr ,Tube,24G04831 / Jul-27,6," 18,000 ",," 108,000 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602475,DK00292,APOTEK PINTU DUA,PM000111,PM00011,,1,2,0,Antalgin Tab (PIM) 100's,Dus,82506001 / Jan-29,1," 21,924 ",," 21,924 ",, - , - ,Penjualan,ANGGA,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,PH000061,PH00006,,1,2,0,Polysilane Suspensi 100 ml,Botol,D5H604L / Aug-28,6," 22,279 ",," 133,674 "," 1,062,376 "," 116,861 "," 1,179,237 ",Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,IF000192,IF00019,,2,2,0,Dohixat 100 mg Cap 100's,Dus,BU023 / Apr-28,1," 49,000 ",," 49,000 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,TW000022,TW00002,,2,2,0,Tawon Minyak Gosok DD 30 ml,Botol,24121 / Des-29,6," 31,058 ",," 186,348 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000101,MC00010,,1,2,0,Dolo-Neurobion Tab 100's,Dus,L0796255 / Aug-28,1," 235,170 ",," 235,170 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000061,DV00006,,1,2,0,Vicee Grape Tab 100's,Dus,KX5A328 / Nov-27,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000031,DV00003,,1,2,0,Vicee Lemon Tab 100's,Dus,KX5A369 / Des-27,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000041,DV00004,,1,2,0,Vicee Orange Tab 100's,Dus,LX5A121 / Jan-28,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000021,EP00002,,1,2,0,MKP (Cap Lang) 60 ml ,Botol,HA00216 / Feb-31,9," 22,260 ",," 200,340 ",, - , - ,Penjualan,SYARIF,
23/07/2026,INV.KMS.2602476,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000022,EP00002,,2,2,0,MKP (Cap Lang) 60 ml ,Botol,HA01516 / Feb-31,3," 22,260 ",," 66,780 ",, - , - ,Penjualan,SYARIF,
